datetime,timestamp,open,high,low,close,volume
2025-07-13 02:00:00,1752372000000,117587.39,117840.0,117435.22,117650.02,58.86387096
2025-07-13 03:00:00,1752375600000,117650.25,117881.39,117631.27,117797.77,67.69911246
2025-07-13 04:00:00,1752379200000,117797.58,117953.02,117723.25,117924.01,35.02123212
2025-07-13 05:00:00,1752382800000,117924.0,117967.02,117739.22,117806.28,38.87477277
2025-07-13 06:00:00,1752386400000,117806.28,118032.44,117784.16,117930.01,55.11821318
2025-07-13 07:00:00,1752390000000,117930.01,118110.82,117890.49,118043.07,46.69920383
2025-07-13 08:00:00,1752393600000,118043.06,118058.17,117795.08,117938.57,25.20079326
2025-07-13 09:00:00,1752397200000,117941.69,117961.07,117724.96,117778.51,26.51631124
2025-07-13 10:00:00,1752400800000,117778.51,117894.88,117771.83,117811.55,17.28835038
2025-07-13 11:00:00,1752404400000,117809.34,118154.99,117809.28,118130.41,86.55141753
2025-07-13 12:00:00,1752408000000,118130.41,118668.17,118007.47,118477.48,184.79813575
2025-07-13 13:00:00,1752411600000,118477.49,118800.0,118180.78,118653.36,139.62000918
2025-07-13 14:00:00,1752415200000,118653.34,119450.0,118396.5,118814.25,467.9768622
2025-07-13 15:00:00,1752418800000,118816.74,119178.91,118575.39,118716.69,163.80120314
2025-07-13 16:00:00,1752422400000,118720.64,119050.51,118536.38,118561.87,126.35294779
2025-07-13 17:00:00,1752426000000,118570.51,118900.99,118420.72,118747.7,125.66463723
2025-07-13 18:00:00,1752429600000,118752.45,119118.77,118626.19,119032.27,155.49309211
2025-07-13 19:00:00,1752433200000,119032.26,119500.0,118950.0,119011.9,399.92539385
2025-07-13 20:00:00,1752436800000,119003.28,119429.54,118864.48,119123.61,126.18413984
2025-07-13 21:00:00,1752440400000,119123.72,119128.35,118535.55,118711.09,219.80427045
2025-07-13 22:00:00,1752444000000,118711.09,118850.0,118290.28,118561.88,334.51675861
2025-07-13 23:00:00,1752447600000,118561.87,119251.67,118429.89,119130.81,401.80904088
2025-07-14 00:00:00,1752451200000,119130.81,119500.0,118974.39,119121.01,183.64342388
2025-07-14 01:00:00,1752454800000,119121.01,119288.51,118949.18,119138.56,166.74332749
2025-07-14 02:00:00,1752458400000,119138.56,120000.0,119000.0,119699.73,422.53831915
2025-07-14 03:00:00,1752462000000,119699.7,121400.0,119631.24,120781.98,1011.13254465
2025-07-14 04:00:00,1752465600000,120781.98,121466.0,120579.12,121418.09,362.4924423
2025-07-14 05:00:00,1752469200000,121418.09,122656.11,121150.97,122507.08,734.1852549
2025-07-14 06:00:00,1752472800000,122493.72,122510.44,122051.18,122156.56,241.95589986
2025-07-14 07:00:00,1752476400000,122150.2,123231.07,122118.01,122751.9,302.53431254
2025-07-14 08:00:00,1752480000000,122757.35,122807.37,122296.91,122603.6,237.22980936
2025-07-14 09:00:00,1752483600000,122593.08,122612.95,121900.0,122000.0,198.58387662
2025-07-14 10:00:00,1752487200000,122000.01,122183.72,121659.85,121915.75,263.86139678
2025-07-14 11:00:00,1752490800000,121915.72,121922.0,121321.12,121463.61,215.41626518
2025-07-14 12:00:00,1752494400000,121455.88,121975.6,121391.24,121937.3,220.62602695
2025-07-14 13:00:00,1752498000000,121926.09,122161.58,121173.09,121726.43,413.77039568
2025-07-14 14:00:00,1752501600000,121725.76,122026.2,120560.01,121157.84,1215.89153472
2025-07-14 15:00:00,1752505200000,121157.84,121187.06,119600.0,119867.12,1701.64171037
2025-07-14 16:00:00,1752508800000,119867.12,120308.76,119172.37,120283.97,1320.68321765
2025-07-14 17:00:00,1752512400000,120283.97,120544.49,119743.57,119900.0,714.64052793
2025-07-14 18:00:00,1752516000000,119899.99,120199.48,119620.01,119627.79,462.27499237
2025-07-14 19:00:00,1752519600000,119627.79,120129.76,119594.41,119945.25,1187.37795857
2025-07-14 20:00:00,1752523200000,119950.06,120484.31,119500.0,120186.93,571.76257863
2025-07-14 21:00:00,1752526800000,120186.94,120280.79,119850.01,120019.09,317.84239204
2025-07-14 22:00:00,1752530400000,120019.52,120331.36,119923.16,120055.2,689.39051715
2025-07-14 23:00:00,1752534000000,120057.2,120081.22,119781.61,119863.71,380.58082362
2025-07-15 00:00:00,1752537600000,119863.71,119973.3,119165.24,119524.55,447.59995402
2025-07-15 01:00:00,1752541200000,119524.55,119562.23,118358.26,118506.3,1728.40027058
2025-07-15 02:00:00,1752544800000,118503.34,118886.12,117795.87,118252.26,1534.39443066
2025-07-15 03:00:00,1752548400000,118250.41,118250.41,116830.74,117148.04,1090.85671617
2025-07-15 04:00:00,1752552000000,117148.03,117510.17,116250.0,117482.36,427.07052581
2025-07-15 05:00:00,1752555600000,117482.36,117761.08,116950.12,117304.62,359.13370962
2025-07-15 06:00:00,1752559200000,117306.37,117306.37,116722.86,117059.32,427.52053009
2025-07-15 07:00:00,1752562800000,117059.32,117258.52,116356.98,116762.15,1145.40890884
2025-07-15 08:00:00,1752566400000,116762.15,116853.51,116288.0,116749.1,562.88989588
2025-07-15 09:00:00,1752570000000,116749.12,117200.0,116697.05,116772.77,304.63712679
2025-07-15 10:00:00,1752573600000,116770.12,117200.0,116695.72,117005.92,497.1256193
2025-07-15 11:00:00,1752577200000,117014.07,117178.28,116309.0,117103.18,593.48704562
2025-07-15 12:00:00,1752580800000,117103.19,117464.49,116405.5,117179.87,467.25629896
2025-07-15 13:00:00,1752584400000,117179.93,118454.22,117133.38,118068.32,2127.85233643
2025-07-15 14:00:00,1752588000000,118068.37,118464.35,115697.37,115976.73,2453.3133592
2025-07-15 15:00:00,1752591600000,115982.91,116690.03,115753.74,116318.4,3539.20594719
2025-07-15 16:00:00,1752595200000,116318.4,117741.28,116296.3,117168.76,758.23344199
2025-07-15 17:00:00,1752598800000,117168.76,117498.96,117100.39,117355.31,1759.42445764
2025-07-15 18:00:00,1752602400000,117357.94,117375.61,116000.0,116696.85,1017.57799729
2025-07-15 19:00:00,1752606000000,116695.36,117194.56,116276.39,116410.21,967.30828333
2025-07-15 20:00:00,1752609600000,116409.42,116728.58,116194.03,116412.37,451.5998481
2025-07-15 21:00:00,1752613200000,116415.85,117598.38,116323.84,117568.44,396.51125132
2025-07-15 22:00:00,1752616800000,117568.43,117880.0,117249.45,117845.41,382.597398
2025-07-15 23:00:00,1752620400000,117845.4,117989.99,117516.36,117781.64,286.90820798
2025-07-16 00:00:00,1752624000000,117781.63,118200.0,117425.57,118135.0,231.83261609
2025-07-16 01:00:00,1752627600000,118135.0,118222.0,117599.97,117740.85,218.85968174
2025-07-16 02:00:00,1752631200000,117740.85,117788.39,117033.23,117337.45,208.3871224
2025-07-16 03:00:00,1752634800000,117337.46,117550.0,117232.32,117499.4,116.63211748
2025-07-16 04:00:00,1752638400000,117499.41,117729.36,117298.0,117624.67,96.39487196
2025-07-16 05:00:00,1752642000000,117624.67,118035.16,117624.67,117889.64,114.41787305
2025-07-16 06:00:00,1752645600000,117889.64,118351.67,117781.65,118305.0,116.26805092
2025-07-16 07:00:00,1752649200000,118305.0,118339.84,118078.97,118238.3,173.62560025
2025-07-16 08:00:00,1752652800000,118238.3,118801.72,118140.55,118725.8,140.1586068
2025-07-16 09:00:00,1752656400000,118725.81,119232.77,118713.48,119231.95,153.01940655
2025-07-16 10:00:00,1752660000000,119232.74,119320.0,118766.34,118777.43,174.25385929
2025-07-16 11:00:00,1752663600000,118773.27,118964.96,118688.62,118800.0,110.83428043
2025-07-16 12:00:00,1752667200000,118799.99,119112.0,118621.51,118650.69,147.28062264
2025-07-16 13:00:00,1752670800000,118650.69,118973.7,118195.89,118708.23,464.67250196
2025-07-16 14:00:00,1752674400000,118708.23,119333.19,118240.72,119097.52,483.53121204
2025-07-16 15:00:00,1752678000000,119106.7,119875.52,118383.38,119170.36,1167.02487399
2025-07-16 16:00:00,1752681600000,119164.15,119400.0,118503.42,119356.09,627.6314908
2025-07-16 17:00:00,1752685200000,119356.11,119814.17,119025.05,119140.64,818.7718067
2025-07-16 18:00:00,1752688800000,119140.63,120000.0,118945.05,119587.9,575.03987059
2025-07-16 19:00:00,1752692400000,119584.51,119719.99,118906.76,119304.15,1286.53048435
2025-07-16 20:00:00,1752696000000,119306.04,119994.22,118994.41,119978.98,682.87150886
2025-07-16 21:00:00,1752699600000,119981.08,120134.8,119268.0,119370.0,334.90024984
2025-07-16 22:00:00,1752703200000,119369.89,119573.43,118650.8,118713.13,380.97323762
2025-07-16 23:00:00,1752706800000,118713.13,118907.88,118425.65,118681.68,427.07447962
2025-07-17 00:00:00,1752710400000,118681.67,119234.95,118662.75,118946.24,317.22011689
2025-07-17 01:00:00,1752714000000,118946.25,119150.0,117724.5,118176.09,316.91206187
2025-07-17 02:00:00,1752717600000,118174.37,118571.48,118041.29,118379.27,170.32707501
2025-07-17 03:00:00,1752721200000,118379.28,118409.8,117797.88,118177.96,166.26371156
2025-07-17 04:00:00,1752724800000,118174.68,118562.29,118010.23,118560.51,70.52936792
2025-07-17 05:00:00,1752728400000,118560.5,118706.79,118271.94,118651.52,99.31626928
2025-07-17 06:00:00,1752732000000,118653.29,118839.73,118400.0,118510.91,114.32230958
2025-07-17 07:00:00,1752735600000,118510.9,118618.91,117901.23,118373.81,229.75829283
2025-07-17 08:00:00,1752739200000,118374.23,118485.84,118141.61,118372.73,187.45183461
2025-07-17 09:00:00,1752742800000,118372.73,119249.7,118283.2,118827.6,182.00148727
2025-07-17 10:00:00,1752746400000,118821.76,118935.9,118258.96,118382.43,137.2340312
2025-07-17 11:00:00,1752750000000,118382.43,118460.93,118000.0,118016.41,204.66885846
2025-07-17 12:00:00,1752753600000,118016.41,118247.27,117469.0,117894.8,463.03925375
2025-07-17 13:00:00,1752757200000,117894.81,118507.67,117559.43,118331.11,409.58221927
2025-07-17 14:00:00,1752760800000,118325.42,118900.0,118187.64,118838.29,601.41958281
2025-07-17 15:00:00,1752764400000,118832.67,119176.92,118378.05,118937.61,464.34123872
2025-07-17 16:00:00,1752768000000,118937.61,119020.65,118400.0,118615.14,362.48216862
2025-07-17 17:00:00,1752771600000,118615.13,119384.99,118551.37,119309.87,482.73983213
2025-07-17 18:00:00,1752775200000,119309.88,119862.0,119270.61,119640.26,623.50301633
2025-07-17 19:00:00,1752778800000,119643.14,119937.6,118885.76,119032.03,994.65068097
2025-07-17 20:00:00,1752782400000,119032.03,119504.65,118456.74,119504.65,519.81201153
2025-07-17 21:00:00,1752786000000,119511.68,120998.76,119475.45,120325.12,710.4914577
2025-07-17 22:00:00,1752789600000,120328.15,120784.99,119547.71,119845.05,313.38652554
2025-07-17 23:00:00,1752793200000,119845.05,119967.72,119226.08,119273.69,218.89790507
2025-07-18 00:00:00,1752796800000,119273.7,119895.78,119109.11,119860.81,253.31983647
2025-07-18 01:00:00,1752800400000,119860.81,120890.9,119739.59,120450.04,479.42463492
2025-07-18 02:00:00,1752804000000,120450.05,120499.33,119959.65,120194.14,232.69572511
2025-07-18 03:00:00,1752807600000,120199.14,120605.75,120050.07,120320.1,180.79257605
2025-07-18 04:00:00,1752811200000,120315.92,120591.93,119828.99,120501.23,159.1001558
2025-07-18 05:00:00,1752814800000,120501.23,120744.72,120284.47,120680.09,252.18107584
2025-07-18 06:00:00,1752818400000,120680.09,120918.68,120172.44,120344.64,200.9401714
2025-07-18 07:00:00,1752822000000,120344.64,120478.18,119371.18,119446.63,248.11181326
2025-07-18 08:00:00,1752825600000,119432.13,119554.47,118430.67,118697.72,328.33678349
2025-07-18 09:00:00,1752829200000,118697.72,119092.23,118506.18,118950.06,297.2539179
2025-07-18 10:00:00,1752832800000,118950.07,119342.56,118583.63,119315.64,245.2761429
2025-07-18 11:00:00,1752836400000,119315.63,119360.28,118845.1,119231.5,181.72652705
2025-07-18 12:00:00,1752840000000,119231.51,119586.55,119203.9,119509.91,160.37711124
2025-07-18 13:00:00,1752843600000,119509.92,119515.43,118542.64,118861.95,479.92523523
2025-07-18 14:00:00,1752847200000,118851.57,119348.84,117331.0,118191.97,1165.54618442
2025-07-18 15:00:00,1752850800000,118191.97,118337.0,117507.05,117899.13,471.77706589
2025-07-18 16:00:00,1752854400000,117905.28,118116.12,117501.92,117610.36,670.01972519
2025-07-18 17:00:00,1752858000000,117610.36,118055.25,117404.65,117642.09,264.9376255
2025-07-18 18:00:00,1752861600000,117643.98,117783.26,117271.57,117380.83,320.74226548
2025-07-18 19:00:00,1752865200000,117380.82,117966.2,117192.84,117426.36,1077.32315525
2025-07-18 20:00:00,1752868800000,117426.36,117632.33,116892.42,117472.23,508.53790511
2025-07-18 21:00:00,1752872400000,117474.98,117966.0,117431.12,117747.67,150.86167724
2025-07-18 22:00:00,1752876000000,117746.34,118101.59,117465.29,117782.68,285.34614911
2025-07-18 23:00:00,1752879600000,117782.69,118108.99,117541.2,118023.05,120.85040416
2025-07-19 00:00:00,1752883200000,118023.06,118125.87,117798.25,117819.83,100.61872317
2025-07-19 01:00:00,1752886800000,117819.83,118192.66,117700.02,118141.27,101.82638614
2025-07-19 02:00:00,1752890400000,118141.27,118381.99,118026.37,118292.07,112.26527992
2025-07-19 03:00:00,1752894000000,118292.07,118469.93,118206.61,118431.22,83.04867114
2025-07-19 04:00:00,1752897600000,118431.22,118472.5,118180.16,118235.85,54.31262233
2025-07-19 05:00:00,1752901200000,118235.84,118393.41,118143.74,118301.52,45.72245129
2025-07-19 06:00:00,1752904800000,118301.51,118375.24,118156.13,118265.83,33.66026469
2025-07-19 07:00:00,1752908400000,118265.84,118432.58,118240.78,118264.24,37.15309384
2025-07-19 08:00:00,1752912000000,118264.23,118368.16,118020.38,118177.69,60.76039351
2025-07-19 09:00:00,1752915600000,118177.7,118415.18,118147.28,118326.25,34.17251966
2025-07-19 10:00:00,1752919200000,118326.25,118546.0,118248.79,118516.84,50.08277028
2025-07-19 11:00:00,1752922800000,118516.84,118564.59,118241.85,118408.09,68.91665742
2025-07-19 12:00:00,1752926400000,118408.11,118416.33,118165.2,118316.94,68.10238256
2025-07-19 13:00:00,1752930000000,118316.93,118395.75,118144.0,118268.53,48.13037808
2025-07-19 14:00:00,1752933600000,118268.53,118307.68,117700.0,117749.56,111.60415771
2025-07-19 15:00:00,1752937200000,117746.77,118319.99,117710.57,118114.79,75.03649956
2025-07-19 16:00:00,1752940800000,118114.79,118222.49,117900.0,118038.34,66.44170206
2025-07-19 17:00:00,1752944400000,118028.27,118048.26,117790.34,117871.58,59.90529392
2025-07-19 18:00:00,1752948000000,117871.61,118100.0,117806.51,117934.43,84.21439032
2025-07-19 19:00:00,1752951600000,117934.44,118218.96,117650.93,118083.66,75.13425022
2025-07-19 20:00:00,1752955200000,118081.52,118222.0,117761.34,117777.45,62.95904564
2025-07-19 21:00:00,1752958800000,117774.51,117911.52,117337.59,117763.6,155.85035167
2025-07-19 22:00:00,1752962400000,117763.6,117931.32,117582.26,117855.48,62.90878752
2025-07-19 23:00:00,1752966000000,117855.47,118000.0,117800.0,117914.17,47.27264715
2025-07-20 00:00:00,1752969600000,117914.17,118074.73,117711.0,118001.01,61.09358029
2025-07-20 01:00:00,1752973200000,118001.72,118198.0,117954.95,118004.05,78.49951234
2025-07-20 02:00:00,1752976800000,118004.07,118089.0,117832.15,118062.56,55.08801333
2025-07-20 03:00:00,1752980400000,118062.56,118230.54,117788.19,118021.09,76.47312789
2025-07-20 04:00:00,1752984000000,118026.92,118199.65,117945.11,118018.05,46.36749661
2025-07-20 05:00:00,1752987600000,118019.98,118058.23,117850.0,117908.2,37.24445255
2025-07-20 06:00:00,1752991200000,117908.2,117961.44,117821.17,117891.37,21.70253875
2025-07-20 07:00:00,1752994800000,117883.93,118279.89,117868.92,118080.01,54.1464362
2025-07-20 08:00:00,1752998400000,118080.3,118323.0,118080.29,118222.65,62.96036073
2025-07-20 09:00:00,1753002000000,118222.65,118343.55,117953.27,117979.02,54.34166861
2025-07-20 10:00:00,1753005600000,117968.95,118067.55,117921.56,117950.33,45.50170666
2025-07-20 11:00:00,1753009200000,117950.34,118128.47,117856.43,117942.16,63.28640099
2025-07-20 12:00:00,1753012800000,117938.26,118227.33,117772.61,118127.02,111.57195709
2025-07-20 13:00:00,1753016400000,118127.04,118454.35,118118.01,118448.86,61.81534741
2025-07-20 14:00:00,1753020000000,118448.85,118850.0,118328.49,118519.06,150.55595111
2025-07-20 15:00:00,1753023600000,118517.8,118824.86,118394.56,118726.73,94.76306479
2025-07-20 16:00:00,1753027200000,118726.73,118921.76,118504.6,118617.22,123.4054518
2025-07-20 17:00:00,1753030800000,118617.22,118617.22,118000.0,118067.8,136.6876838
2025-07-20 18:00:00,1753034400000,118067.79,118495.01,118067.79,118407.74,86.96231627
2025-07-20 19:00:00,1753038000000,118406.65,118610.38,118186.49,118201.2,85.57188238
2025-07-20 20:00:00,1753041600000,118206.17,118324.63,117903.23,118130.98,104.75494493
2025-07-20 21:00:00,1753045200000,118130.98,118218.49,117881.41,118061.37,139.77121532
2025-07-20 22:00:00,1753048800000,118061.37,118110.45,116525.0,117545.78,638.98295608
2025-07-20 23:00:00,1753052400000,117552.63,117636.35,117010.9,117312.7,113.04225532
2025-07-21 00:00:00,1753056000000,117315.68,117446.99,116565.01,117421.83,205.99832878
2025-07-21 01:00:00,1753059600000,117431.91,117509.48,116831.3,117369.36,139.19809211
2025-07-21 02:00:00,1753063200000,117369.34,118275.0,117367.35,118262.02,151.61208224
2025-07-21 03:00:00,1753066800000,118256.67,118672.53,118192.47,118449.2,196.21677218
2025-07-21 04:00:00,1753070400000,118449.31,118695.46,118320.97,118395.66,72.87574853
2025-07-21 05:00:00,1753074000000,118395.54,118490.0,118217.73,118470.03,58.31427411
2025-07-21 06:00:00,1753077600000,118473.84,119270.0,118311.52,119214.2,169.13951853
2025-07-21 07:00:00,1753081200000,119215.67,119745.93,119201.72,119414.15,166.74673508
2025-07-21 08:00:00,1753084800000,119414.97,119556.74,118874.47,119042.38,148.24253584
2025-07-21 09:00:00,1753088400000,119051.53,119147.12,118588.0,118737.48,99.81040108
2025-07-21 10:00:00,1753092000000,118733.93,118850.48,118371.08,118617.14,134.14795819
2025-07-21 11:00:00,1753095600000,118617.13,118832.67,118100.0,118104.65,132.45811999
2025-07-21 12:00:00,1753099200000,118104.65,118635.82,117804.8,118210.64,268.54030391
2025-07-21 13:00:00,1753102800000,118210.65,119167.4,117909.88,118912.84,487.09278435
2025-07-21 14:00:00,1753106400000,118912.85,119310.57,118465.76,118888.26,364.88393902
2025-07-21 15:00:00,1753110000000,118885.18,119201.85,118310.17,118383.53,207.88066273
2025-07-21 16:00:00,1753113600000,118384.4,118469.22,117532.5,117794.38,373.35722097
2025-07-21 17:00:00,1753117200000,117786.88,118177.45,117389.0,117903.26,250.83429885
2025-07-21 18:00:00,1753120800000,117907.75,118278.98,117133.39,117208.29,395.70902688
2025-07-21 19:00:00,1753124400000,117208.28,117584.76,116681.72,116782.87,608.46719338
2025-07-21 20:00:00,1753128000000,116783.78,117325.01,116656.86,116985.37,312.53329567
2025-07-21 21:00:00,1753131600000,116981.78,117446.94,116915.48,117274.68,156.12745229
2025-07-21 22:00:00,1753135200000,117271.79,117712.37,117160.05,117404.51,204.16091098
2025-07-21 23:00:00,1753138800000,117404.52,117573.37,117133.65,117428.79,146.20684723
2025-07-22 00:00:00,1753142400000,117428.79,117583.08,117058.89,117170.01,149.6402409
2025-07-22 01:00:00,1753146000000,117170.0,118050.95,116185.0,117813.34,626.70926344
2025-07-22 02:00:00,1753149600000,117812.81,117886.81,117008.73,117072.67,257.46316635
2025-07-22 03:00:00,1753153200000,117072.67,117315.49,116740.01,117262.61,190.53245988
2025-07-22 04:00:00,1753156800000,117262.61,117398.99,116603.28,116603.28,190.1104902
2025-07-22 05:00:00,1753160400000,116603.29,117396.99,116600.5,117385.61,192.81961379
2025-07-22 06:00:00,1753164000000,117392.0,117886.71,117327.95,117884.78,104.86843249
2025-07-22 07:00:00,1753167600000,117884.79,118641.86,117808.78,118044.33,297.19238693
2025-07-22 08:00:00,1753171200000,118044.33,118409.15,117533.55,118348.55,162.28817351
2025-07-22 09:00:00,1753174800000,118345.61,118704.48,117912.96,118449.78,169.61022696
2025-07-22 10:00:00,1753178400000,118441.08,119007.0,118334.0,119007.0,333.18364195
2025-07-22 11:00:00,1753182000000,119006.99,119265.55,118833.18,119214.92,210.2750118
2025-07-22 12:00:00,1753185600000,119214.8,119490.0,119108.92,119373.06,316.57799269
2025-07-22 13:00:00,1753189200000,119366.69,119677.88,118076.8,118209.74,636.7227987
2025-07-22 14:00:00,1753192800000,118193.2,119185.73,116600.0,119116.6,701.32947348
2025-07-22 15:00:00,1753196400000,119116.59,119250.0,118740.32,118966.03,330.87287474
2025-07-22 16:00:00,1753200000000,118966.03,119447.44,118656.19,118726.41,274.05116576
2025-07-22 17:00:00,1753203600000,118724.15,119287.53,118437.94,119254.65,279.17104451
2025-07-22 18:00:00,1753207200000,119254.6,120288.0,119121.05,119821.7,760.8953898
2025-07-22 19:00:00,1753210800000,119803.82,119994.37,119144.96,119326.44,396.91385206
2025-07-22 20:00:00,1753214400000,119329.1,119962.23,119247.29,119768.22,218.03332888
2025-07-22 21:00:00,1753218000000,119768.22,119841.77,119445.77,119446.69,178.03489925
2025-07-22 22:00:00,1753221600000,119446.69,120091.14,119438.74,119902.9,307.65111973
2025-07-22 23:00:00,1753225200000,119908.77,120300.0,119881.66,120026.42,279.64148148
2025-07-23 00:00:00,1753228800000,120034.21,120180.93,119557.15,119623.82,155.46717657
2025-07-23 01:00:00,1753232400000,119623.82,119749.31,119445.77,119560.38,146.8015351
2025-07-23 02:00:00,1753236000000,119560.38,119608.42,119042.77,119141.19,187.80692951
2025-07-23 03:00:00,1753239600000,119141.29,119156.22,118573.3,118676.0,161.70904333
2025-07-23 04:00:00,1753243200000,118675.98,119038.92,118624.94,119038.92,121.72464001
2025-07-23 05:00:00,1753246800000,119038.91,119058.73,118663.7,118691.37,66.42040623
2025-07-23 06:00:00,1753250400000,118693.68,118775.25,118413.66,118477.33,154.7464286
2025-07-23 07:00:00,1753254000000,118475.01,118661.38,118360.0,118415.11,81.35058877
2025-07-23 08:00:00,1753257600000,118415.1,118616.54,118272.58,118467.19,94.4025745
2025-07-23 09:00:00,1753261200000,118467.19,118518.36,117959.94,118083.41,121.23040741
2025-07-23 10:00:00,1753264800000,118083.41,118459.18,117865.16,118431.96,152.41207004
2025-07-23 11:00:00,1753268400000,118431.96,118691.72,118219.0,118597.48,80.63606055
2025-07-23 12:00:00,1753272000000,118597.49,118740.0,117868.95,118040.29,192.75262968
2025-07-23 13:00:00,1753275600000,118040.28,118277.39,117362.74,117420.0,590.70262454
2025-07-23 14:00:00,1753279200000,117420.01,118272.87,117342.21,118272.86,324.73466207
2025-07-23 15:00:00,1753282800000,118272.89,118787.95,117878.38,118648.92,247.4904751
2025-07-23 16:00:00,1753286400000,118648.91,118648.91,117600.0,117778.08,319.07630211
2025-07-23 17:00:00,1753290000000,117770.86,118217.26,117377.78,118198.47,441.78703673
2025-07-23 18:00:00,1753293600000,118203.97,118451.83,118044.86,118444.24,337.46620652
2025-07-23 19:00:00,1753297200000,118444.25,118541.79,118278.02,118458.67,643.22560679
2025-07-23 20:00:00,1753300800000,118458.67,118561.68,117607.8,117952.91,276.36465136
2025-07-23 21:00:00,1753304400000,117953.03,118241.49,117398.0,118241.49,271.10852327
2025-07-23 22:00:00,1753308000000,118233.52,118687.28,117985.45,118632.15,173.55224617
2025-07-23 23:00:00,1753311600000,118635.66,118840.16,118468.15,118810.44,183.16937428
2025-07-24 00:00:00,1753315200000,118810.44,119194.89,118632.63,119101.75,212.4897894
2025-07-24 01:00:00,1753318800000,119101.75,119169.65,118824.68,119154.39,170.57948375
2025-07-24 02:00:00,1753322400000,119154.4,119156.01,118849.99,119025.51,192.75073483
2025-07-24 03:00:00,1753326000000,119025.52,119328.38,118529.6,118557.79,167.48102582
2025-07-24 04:00:00,1753329600000,118558.95,118650.61,117892.68,118017.58,152.13100892
2025-07-24 05:00:00,1753333200000,118014.76,118026.36,117562.42,117667.94,194.79340305
2025-07-24 06:00:00,1753336800000,117667.95,117933.98,117454.04,117532.06,178.41606564
2025-07-24 07:00:00,1753340400000,117532.06,118539.25,117190.0,118470.55,303.75664225
2025-07-24 08:00:00,1753344000000,118470.51,118863.6,118283.7,118838.97,149.79732837
2025-07-24 09:00:00,1753347600000,118847.52,118884.18,118288.74,118547.28,324.22382134
2025-07-24 10:00:00,1753351200000,118549.19,118703.77,118015.69,118446.16,127.31160706
2025-07-24 11:00:00,1753354800000,118442.25,118792.72,118370.77,118654.8,133.54707885
2025-07-24 12:00:00,1753358400000,118646.69,118797.3,118350.0,118588.56,216.23201634
2025-07-24 13:00:00,1753362000000,118588.56,118800.0,118270.69,118286.63,314.77063359
2025-07-24 14:00:00,1753365600000,118286.62,119200.0,117870.18,119126.02,487.37137846
2025-07-24 15:00:00,1753369200000,119128.91,119557.7,118671.01,119176.25,442.3979935
2025-07-24 16:00:00,1753372800000,119176.32,119281.04,118423.69,118593.14,408.91598646
2025-07-24 17:00:00,1753376400000,118593.13,119403.38,118539.26,119191.04,361.72805993
2025-07-24 18:00:00,1753380000000,119191.03,119495.52,119018.21,119120.52,362.05256163
2025-07-24 19:00:00,1753383600000,119120.51,119444.0,118964.78,119030.64,318.88758006
2025-07-24 20:00:00,1753387200000,119030.65,119089.16,118762.39,118768.61,795.96110881
2025-07-24 21:00:00,1753390800000,118768.6,118845.9,118533.19,118585.07,376.18277729
2025-07-24 22:00:00,1753394400000,118585.05,118700.0,118244.2,118338.15,380.25924879
2025-07-24 23:00:00,1753398000000,118338.15,118523.35,118234.02,118397.04,364.97543597
2025-07-25 00:00:00,1753401600000,118400.0,118518.2,117678.6,117706.03,698.09406159
2025-07-25 01:00:00,1753405200000,117706.02,117844.09,117241.62,117399.8,2068.63087348
2025-07-25 02:00:00,1753408800000,117399.8,117432.2,116400.0,116409.44,970.5479391
2025-07-25 03:00:00,1753412400000,116409.44,116468.77,115366.47,115400.0,1329.30119928
2025-07-25 04:00:00,1753416000000,115400.0,116181.28,115100.0,116127.65,2873.0364411
2025-07-25 05:00:00,1753419600000,116125.01,116128.36,115309.25,115558.62,1223.37126117
2025-07-25 06:00:00,1753423200000,115558.62,115575.56,115243.95,115328.15,756.64754527
2025-07-25 07:00:00,1753426800000,115328.15,115991.73,114750.0,115335.28,817.17308254
2025-07-25 08:00:00,1753430400000,115338.91,116015.99,115033.23,115181.66,1640.64064511
2025-07-25 09:00:00,1753434000000,115181.66,116080.01,114979.92,116062.22,1093.49436601
2025-07-25 10:00:00,1753437600000,116055.16,116523.36,115992.4,116316.3,258.12474001
2025-07-25 11:00:00,1753441200000,116337.34,116800.75,116337.34,116514.27,1423.58244867
2025-07-25 12:00:00,1753444800000,116514.27,116654.05,115952.73,116119.68,889.15251765
2025-07-25 13:00:00,1753448400000,116119.24,116653.11,115557.6,116241.68,930.61602395
2025-07-25 14:00:00,1753452000000,116241.68,116321.01,114854.2,114950.34,2322.54907098
2025-07-25 15:00:00,1753455600000,114950.35,115868.08,114900.0,115728.38,880.05132853
2025-07-25 16:00:00,1753459200000,115728.38,116221.76,115455.54,116205.78,614.93116282
2025-07-25 17:00:00,1753462800000,116203.85,116400.0,115889.01,116067.75,609.84812359
2025-07-25 18:00:00,1753466400000,116060.54,116624.05,116060.54,116526.68,445.59357166
2025-07-25 19:00:00,1753470000000,116529.1,117067.09,116436.2,116721.63,1126.37173859
2025-07-25 20:00:00,1753473600000,116721.63,117358.99,116603.53,117095.99,545.20911509
2025-07-25 21:00:00,1753477200000,117089.66,117417.0,116964.18,117240.59,469.66228489
2025-07-25 22:00:00,1753480800000,117240.59,117420.58,117134.81,117308.61,323.79251171
2025-07-25 23:00:00,1753484400000,117308.62,117706.0,117205.92,117633.27,322.91438992
